period,series,value
1996,FRA,40990.74
1997,FRA,41876.934
1998,FRA,43162.543
1999,FRA,44400.137
2000,FRA,45922.48
2001,FRA,46454.87
2002,FRA,46610.78
2003,FRA,46730.977
2004,FRA,47720.44
2005,FRA,48257.465
2006,FRA,49223.246
2007,FRA,50157.785
2008,FRA,50068.297
2009,FRA,48404.965
2010,FRA,49130.42
2011,FRA,50085.684
2012,FRA,49935.625
2013,FRA,50066.53
2014,FRA,50326.566
2015,FRA,50682.895
2016,FRA,50984.074
2017,FRA,51895.566
2018,FRA,52560.953
2019,FRA,53448.555
2020,FRA,49311.332
2021,FRA,52517.336
2022,FRA,53673.812
2023,FRA,54296.723
2024,FRA,54799.348
2025,FRA,55124.54
1990,GBR,33530.957
1991,GBR,32995.395
1992,GBR,33332.332
1993,GBR,34413.19
1994,GBR,36025.984
1995,GBR,37200.38
1996,GBR,38076.062
1997,GBR,39831.45
1998,GBR,41004.84
1999,GBR,42071.707
2000,GBR,43818.348
2001,GBR,44693.66
2002,GBR,45265.457
2003,GBR,46505.28
2004,GBR,47317.027
2005,GBR,48304.676
2006,GBR,49000.953
2007,GBR,50045.918
2008,GBR,49629.05
2009,GBR,46995.547
2010,GBR,47682.652
2011,GBR,47714.29
2012,GBR,48099.66
2013,GBR,48600.51
2014,GBR,49763.176
2015,GBR,50462.832
2016,GBR,51168.293
2017,GBR,52429.13
2018,GBR,52983.04
2019,GBR,53374.094
2020,GBR,47930.55
2021,GBR,51840.44
2022,GBR,53979.77
2023,GBR,53423.42
2024,GBR,53412.066
2025,GBR,53993.117
1990,IND,2139.8274
1991,IND,2116.0693
1992,IND,2185.0405
1993,IND,2241.2854
1994,IND,2342.156
1995,IND,2469.3516
1996,IND,2603.2463
1997,IND,2655.9294
1998,IND,2766.1106
1999,IND,2954.0688
2000,IND,3010.4216
2001,IND,3097.1624
2002,IND,3157.269
2003,IND,3346.8882
2004,IND,3551.0474
2005,IND,3770.3965
2006,IND,4011.0864
2007,IND,4253.8213
2008,IND,4322.484
2009,IND,4595.38
2010,IND,4913.8765
2011,IND,5098.675
2012,IND,5303.502
2013,IND,5567.4946
2014,IND,5905.106
2015,IND,6301.6733
2016,IND,6741.149
2017,IND,7116.0366
2018,IND,7492.626
2019,IND,7702.1763
2020,IND,7186.8643
2021,IND,7818.657
2022,IND,8347.385
2023,IND,8870.55
2024,IND,9416.052
2025,IND,10039.071
1990,ITA,42656.746
1991,ITA,43283.02
1992,ITA,43614.484
1993,ITA,43216.11
1994,ITA,44136.707
1995,ITA,45410.14
1996,ITA,46008.24
1997,ITA,46869.426
1998,ITA,47701.4
1999,ITA,48493.664
2000,ITA,50353.42
2001,ITA,51332.29
2002,ITA,51369.113
2003,ITA,51126.258
2004,ITA,51495.004
2005,ITA,51585.645
2006,ITA,52304.242
2007,ITA,52747.19
2008,ITA,51806.39
2009,ITA,48774.39
2010,ITA,49301.695
2011,ITA,49473.016
2012,ITA,47795.957
2013,ITA,46833.363
2014,ITA,46825.652
2015,ITA,47311.824
2016,ITA,47987.84
2017,ITA,48849.22
2018,ITA,49355.875
2019,ITA,49690.63
2020,ITA,45505.07
2021,ITA,49825.395
2022,ITA,52333.33
2023,ITA,52842.63
2024,ITA,53284.875
2025,ITA,53606.08
1990,JPN,36137.844
1991,JPN,37226.332
1992,JPN,37402.945
1993,JPN,37088.8
1994,JPN,37352.688
1995,JPN,38137.934
1996,JPN,39221.766
1997,JPN,39661.73
1998,JPN,38852.953
1999,JPN,38647.27
2000,JPN,39731.797
2001,JPN,39748.984
2002,JPN,39690.367
2003,JPN,40152.13
2004,JPN,40986.723
2005,JPN,41740.35
2006,JPN,42358.934
2007,JPN,43041.57
2008,JPN,42518.844
2009,JPN,39999.945
2010,JPN,41647.047
2011,JPN,41640.66
2012,JPN,42394.94
2013,JPN,43304.117
2014,JPN,43754.438
2015,JPN,44589.305
2016,JPN,44926.62
2017,JPN,45693.38
2018,JPN,46133.023
2019,JPN,46055.35
2020,JPN,44212.55
2021,JPN,45999.46
2022,JPN,46819.36
2023,JPN,47387.22
2024,JPN,47479.844
2025,JPN,48283.37
1990,USA,44384.21
1991,USA,43747.63
1992,USA,44664.875
1993,USA,45292.74
1994,USA,46543.32
1995,USA,47227.008
1996,USA,48441.906
1997,USA,49990.676
1998,USA,51626.484
1999,USA,53480.9
2000,USA,55045.676
2001,USA,55024.355
2002,USA,55443.22
2003,USA,56505.445
2004,USA,58139.082
2005,USA,59612.39
2006,USA,60684.34
2007,USA,61314.453
2008,USA,60806.223
2009,USA,58722.496
2010,USA,59797.074
2011,USA,60253.203
2012,USA,61142.363
2013,USA,61966.664
2014,USA,63026.88
2015,USA,64367.72
2016,USA,65025.984
2017,USA,66164.03
2018,USA,67728.445
2019,USA,69121.46
2020,USA,67406.83
2021,USA,71441.234
2022,USA,72828.74
2023,USA,74351.67
2024,USA,75698.18
2025,USA,76931.31
